customer_id,recency,frequency,monetary,segment,acquisition_channel,cluster,segment_label
C007922,8,12,359.88,SMB,Paid Ads,1,At Risk
C007923,43,16,959.84,SMB,Organic,0,Loyal
C007924,4,34,1019.66,Enterprise,Referral,0,Loyal
C007925,27,9,269.90999999999997,Mid-Market,Paid Ads,1,At Risk
C007926,24,11,659.89,SMB,Organic,1,At Risk
C007927,9,13,389.87,SMB,Paid Ads,1,At Risk
C007928,6,10,1299.9,SMB,Organic,1,At Risk
C007929,19,32,4159.68,Enterprise,Partner,3,Champions
C007930,26,5,649.95,Enterprise,Partner,1,At Risk
C007931,26,11,1429.89,SMB,Organic,1,At Risk
C007932,30,16,2079.84,Mid-Market,Organic,0,Loyal
C007933,11,26,3379.7400000000002,SMB,Organic,3,Champions
C007934,10,5,149.95,SMB,Partner,1,At Risk
C007935,415,11,1429.89,Mid-Market,Referral,2,Lost
C007936,11,4,519.96,SMB,Paid Ads,1,At Risk
C007937,8,10,1299.9,SMB,Organic,1,At Risk
C007938,27,1,59.99,SMB,Paid Ads,1,At Risk
C007939,21,12,1559.88,SMB,Paid Ads,1,At Risk
C007940,19,22,1319.78,Mid-Market,Paid Ads,0,Loyal
C007941,20,5,299.95,SMB,Paid Ads,1,At Risk
C007942,7,15,899.85,Mid-Market,Partner,1,At Risk
C007943,26,2,259.98,SMB,Paid Ads,1,At Risk
C007945,68,19,2469.8100000000004,Mid-Market,Paid Ads,0,Loyal
C007946,14,30,899.6999999999999,SMB,Partner,0,Loyal
C007947,8,17,1019.83,SMB,Paid Ads,0,Loyal
C007948,14,7,909.9300000000001,SMB,Organic,1,At Risk
C007949,14,13,779.87,SMB,Referral,1,At Risk
C007950,23,24,3119.76,SMB,Paid Ads,3,Champions
C007951,7,7,419.93,Enterprise,Paid Ads,1,At Risk
C007952,15,21,629.79,SMB,Referral,0,Loyal
C007953,467,16,479.84,SMB,Partner,2,Lost
C007954,23,2,259.98,SMB,Referral,1,At Risk
C007955,42,19,1139.81,SMB,Referral,0,Loyal
C007956,11,1,129.99,SMB,Paid Ads,1,At Risk
C007957,2,7,209.92999999999998,Mid-Market,Organic,1,At Risk
C007958,51,2,119.98,SMB,Organic,1,At Risk
C007959,12,9,539.91,SMB,Referral,1,At Risk
C007960,20,19,1139.81,Mid-Market,Referral,0,Loyal
C007961,30,19,1139.81,SMB,Referral,0,Loyal
C007962,671,4,119.96,SMB,Partner,2,Lost
C007963,27,32,959.68,SMB,Organic,0,Loyal
C007964,16,14,1819.8600000000001,SMB,Partner,0,Loyal
C007965,6,2,259.98,SMB,Partner,1,At Risk
C007966,19,23,1379.77,SMB,Paid Ads,0,Loyal
C007967,561,16,959.84,SMB,Organic,2,Lost
C007968,6,25,1499.75,SMB,Referral,0,Loyal
C007969,9,27,1619.73,Mid-Market,Referral,0,Loyal
C007970,11,27,3509.7300000000005,Mid-Market,Partner,3,Champions
C007971,12,17,2209.83,Enterprise,Partner,0,Loyal
C007972,21,17,2209.83,Enterprise,Partner,0,Loyal
C007973,16,34,1019.66,Mid-Market,Paid Ads,0,Loyal
C007974,14,20,1199.8,SMB,Paid Ads,0,Loyal
C007975,838,7,209.92999999999998,SMB,Referral,2,Lost
C007976,1,6,359.94,Mid-Market,Partner,1,At Risk
C007977,9,9,1169.91,SMB,Paid Ads,1,At Risk
C007978,5,32,959.68,Enterprise,Partner,0,Loyal
C007979,17,7,909.9300000000001,SMB,Paid Ads,1,At Risk
C007980,5,1,29.99,SMB,Organic,1,At Risk
C007981,8,31,1859.69,Mid-Market,Paid Ads,0,Loyal
C007982,12,3,89.97,Mid-Market,Paid Ads,1,At Risk
C007983,7,2,59.98,SMB,Partner,1,At Risk
C007984,15,29,1739.71,Mid-Market,Paid Ads,0,Loyal
C007985,22,15,449.84999999999997,Enterprise,Paid Ads,1,At Risk
C007986,6,2,259.98,SMB,Organic,1,At Risk
C007987,17,2,259.98,SMB,Paid Ads,1,At Risk
C007988,9,1,129.99,Mid-Market,Organic,1,At Risk
C007989,29,31,1859.69,SMB,Organic,0,Loyal
C007990,13,16,2079.84,SMB,Paid Ads,0,Loyal
C007991,394,9,1169.91,SMB,Referral,2,Lost
C007992,18,22,659.78,SMB,Paid Ads,0,Loyal
C007993,13,17,509.83,Mid-Market,Organic,1,At Risk
C007994,671,5,299.95,Mid-Market,Partner,2,Lost
C007995,22,7,209.92999999999998,Enterprise,Partner,1,At Risk
C007996,18,6,779.94,Mid-Market,Partner,1,At Risk
C007997,10,25,3249.75,Mid-Market,Paid Ads,3,Champions
C007998,6,17,1019.83,SMB,Partner,0,Loyal
C007999,728,4,239.96,Mid-Market,Partner,2,Lost
C008000,16,28,839.7199999999999,SMB,Organic,0,Loyal
C008001,38,12,359.88,SMB,Partner,1,At Risk
C008002,27,5,649.95,Enterprise,Referral,1,At Risk
C008003,16,11,1429.89,SMB,Organic,1,At Risk
C008004,11,34,4419.66,Enterprise,Partner,3,Champions
C008005,12,35,2099.65,SMB,Organic,0,Loyal
C008006,12,27,809.7299999999999,SMB,Referral,0,Loyal
C008007,12,31,1859.69,Mid-Market,Partner,0,Loyal
C008008,55,5,299.95,SMB,Organic,1,At Risk
C008009,355,6,179.94,SMB,Paid Ads,2,Lost
C008010,7,28,3639.7200000000003,Enterprise,Partner,3,Champions
C008011,28,21,1259.79,Mid-Market,Paid Ads,0,Loyal
C008012,16,34,1019.66,Mid-Market,Organic,0,Loyal
C008013,26,9,539.91,SMB,Partner,1,At Risk
C008014,13,16,959.84,Mid-Market,Referral,0,Loyal
C008015,4,18,1079.82,SMB,Partner,0,Loyal
C008016,20,11,329.89,SMB,Partner,1,At Risk
C008017,6,9,269.90999999999997,Mid-Market,Referral,1,At Risk
C008018,14,22,2859.78,SMB,Partner,3,Champions
C008019,11,10,599.9,SMB,Referral,1,At Risk
C008020,25,33,1979.67,Mid-Market,Paid Ads,0,Loyal
C008021,10,19,1139.81,Mid-Market,Organic,0,Loyal
C008022,15,34,2039.66,SMB,Paid Ads,0,Loyal
C008023,28,34,2039.66,SMB,Partner,0,Loyal
C008024,26,14,419.85999999999996,Enterprise,Paid Ads,1,At Risk
C008025,1,21,1259.79,SMB,Partner,0,Loyal
C008026,24,14,1819.8600000000001,Enterprise,Organic,0,Loyal
C008027,16,25,3249.75,Enterprise,Paid Ads,3,Champions
C008028,29,22,1319.78,Mid-Market,Paid Ads,0,Loyal
C008029,22,18,1079.82,Enterprise,Partner,0,Loyal
C008030,18,4,519.96,Enterprise,Organic,1,At Risk
C008031,48,24,719.76,SMB,Referral,0,Loyal
C008032,4,19,569.81,Mid-Market,Partner,0,Loyal
C008033,8,32,4159.68,Enterprise,Organic,3,Champions
C008034,15,1,129.99,SMB,Referral,1,At Risk
C008035,316,18,1079.82,SMB,Partner,2,Lost
C008036,22,35,4549.650000000001,Enterprise,Organic,3,Champions
C008037,10,4,239.96,SMB,Paid Ads,1,At Risk
C008038,5,1,29.99,SMB,Paid Ads,1,At Risk
C008039,29,9,269.90999999999997,Mid-Market,Organic,1,At Risk
C008040,10,6,359.94,SMB,Partner,1,At Risk
C008041,18,5,149.95,SMB,Partner,1,At Risk
C008042,154,10,299.9,Mid-Market,Referral,1,At Risk
C008043,6,10,599.9,Mid-Market,Partner,1,At Risk
C008044,9,33,4289.67,SMB,Organic,3,Champions
C008045,15,3,389.97,SMB,Paid Ads,1,At Risk
C008046,22,29,3769.71,Mid-Market,Paid Ads,3,Champions
C008047,38,9,269.90999999999997,Enterprise,Partner,1,At Risk
C008048,21,23,689.77,Mid-Market,Organic,0,Loyal
C008049,814,6,779.94,Mid-Market,Partner,2,Lost
C008050,12,6,179.94,SMB,Referral,1,At Risk
C008051,602,8,479.92,SMB,Partner,2,Lost
C008052,14,23,689.77,SMB,Partner,0,Loyal
C008053,21,5,649.95,Mid-Market,Paid Ads,1,At Risk
C008054,7,35,2099.65,SMB,Organic,0,Loyal
C008055,30,20,2599.8,SMB,Paid Ads,3,Champions
C008056,9,12,359.88,SMB,Paid Ads,1,At Risk
C008057,14,12,1559.88,Mid-Market,Partner,1,At Risk
C008058,17,29,869.7099999999999,SMB,Partner,0,Loyal
C008059,27,26,1559.74,SMB,Referral,0,Loyal
C008060,26,10,1299.9,SMB,Organic,1,At Risk
C008061,29,21,629.79,Mid-Market,Referral,0,Loyal
C008062,7,34,4419.66,SMB,Partner,3,Champions
C008063,29,12,719.88,SMB,Partner,1,At Risk
C008064,23,14,839.86,SMB,Partner,1,At Risk
C008065,515,7,909.9300000000001,SMB,Paid Ads,2,Lost
C008066,8,25,749.75,Enterprise,Partner,0,Loyal
C008067,14,4,519.96,Mid-Market,Organic,1,At Risk
C008068,23,27,3509.7300000000005,Mid-Market,Partner,3,Champions
C008069,5,1,129.99,SMB,Referral,1,At Risk
C008070,1,15,449.84999999999997,Mid-Market,Partner,1,At Risk
C008071,3,21,2729.79,SMB,Partner,3,Champions
C008072,29,7,909.9300000000001,SMB,Referral,1,At Risk
C008073,25,32,1919.68,SMB,Paid Ads,0,Loyal
C008074,10,4,519.96,SMB,Organic,1,At Risk
C008075,328,4,119.96,SMB,Referral,2,Lost
C008076,3,10,299.9,SMB,Organic,1,At Risk
C008077,1,28,839.7199999999999,SMB,Referral,0,Loyal
C008078,17,1,129.99,Mid-Market,Partner,1,At Risk
C008079,4,28,839.7199999999999,SMB,Referral,0,Loyal
C008080,7,8,239.92,SMB,Referral,1,At Risk
C008081,355,12,1559.88,SMB,Partner,2,Lost
C008082,483,17,2209.83,SMB,Referral,2,Lost
C008083,817,5,649.95,Mid-Market,Partner,2,Lost
C008084,10,9,269.90999999999997,SMB,Organic,1,At Risk
C008085,27,9,269.90999999999997,SMB,Referral,1,At Risk
C008086,17,34,2039.66,Enterprise,Partner,0,Loyal
C008087,22,22,2859.78,Mid-Market,Paid Ads,3,Champions
C008088,869,8,239.92,SMB,Paid Ads,2,Lost
C008089,1,2,59.98,SMB,Paid Ads,1,At Risk
C008090,24,23,1379.77,SMB,Paid Ads,0,Loyal
C008091,6,23,1379.77,SMB,Referral,0,Loyal
C008092,12,17,509.83,SMB,Referral,1,At Risk
C008094,11,29,3769.71,Mid-Market,Paid Ads,3,Champions
C008095,22,36,4679.64,SMB,Partner,3,Champions
C008096,51,3,179.97,Mid-Market,Paid Ads,1,At Risk
C008097,662,11,659.89,SMB,Referral,2,Lost
C008098,8,18,2339.82,SMB,Organic,0,Loyal
C008099,12,25,1499.75,SMB,Paid Ads,0,Loyal
C008100,16,15,1949.8500000000001,SMB,Paid Ads,0,Loyal
C008101,17,14,419.85999999999996,Enterprise,Organic,1,At Risk
C008102,29,25,1499.75,Enterprise,Organic,0,Loyal
C008103,277,10,299.9,Mid-Market,Partner,1,At Risk
C008104,14,26,779.74,SMB,Paid Ads,0,Loyal
C008105,24,7,419.93,Mid-Market,Partner,1,At Risk
C008106,372,15,899.85,SMB,Paid Ads,2,Lost
C008107,28,28,3639.7200000000003,Enterprise,Organic,3,Champions
C008108,6,11,659.89,SMB,Partner,1,At Risk
C008109,21,13,779.87,SMB,Paid Ads,1,At Risk
C008110,8,16,2079.84,SMB,Partner,0,Loyal
C008111,22,16,479.84,Enterprise,Paid Ads,1,At Risk
C008112,27,7,909.9300000000001,Mid-Market,Referral,1,At Risk
C008113,1,29,869.7099999999999,Mid-Market,Paid Ads,0,Loyal
C008114,10,32,4159.68,SMB,Paid Ads,3,Champions
C008115,4,31,1859.69,Enterprise,Partner,0,Loyal
C008116,9,10,299.9,Mid-Market,Referral,1,At Risk
C008117,5,12,719.88,SMB,Paid Ads,1,At Risk
C008118,173,14,1819.8600000000001,SMB,Partner,0,Loyal
C008119,24,17,509.83,SMB,Paid Ads,1,At Risk
C008120,16,22,659.78,Mid-Market,Organic,0,Loyal
C008121,29,1,29.99,Mid-Market,Partner,1,At Risk
C008122,106,17,2209.83,Mid-Market,Organic,0,Loyal
C008123,21,14,839.86,SMB,Referral,1,At Risk
C008124,14,9,539.91,Mid-Market,Partner,1,At Risk
C008125,1,2,259.98,Mid-Market,Partner,1,At Risk
C008126,22,7,419.93,SMB,Partner,1,At Risk
C008127,14,26,3379.7400000000002,SMB,Paid Ads,3,Champions
C008128,24,26,3379.7400000000002,SMB,Organic,3,Champions
C008129,20,12,1559.88,Enterprise,Paid Ads,1,At Risk
C008130,19,33,4289.67,SMB,Referral,3,Champions
C008131,13,21,629.79,Mid-Market,Referral,0,Loyal
C008132,2,9,1169.91,SMB,Partner,1,At Risk
C008133,3,29,1739.71,Enterprise,Referral,0,Loyal
C008134,14,34,2039.66,Mid-Market,Partner,0,Loyal
C008135,5,9,1169.91,Enterprise,Paid Ads,1,At Risk
C008136,20,28,3639.7200000000003,SMB,Paid Ads,3,Champions
C008137,13,7,909.9300000000001,SMB,Partner,1,At Risk
C008138,8,14,419.85999999999996,Mid-Market,Paid Ads,1,At Risk
C008139,41,33,989.67,SMB,Partner,0,Loyal
C008140,543,16,959.84,SMB,Organic,2,Lost
C008141,14,11,329.89,SMB,Referral,1,At Risk
C008142,4,28,3639.7200000000003,SMB,Organic,3,Champions
C008143,6,28,1679.72,SMB,Paid Ads,0,Loyal
C008144,3,12,719.88,SMB,Paid Ads,1,At Risk
C008145,754,11,329.89,SMB,Organic,2,Lost
C008146,29,14,1819.8600000000001,Mid-Market,Organic,0,Loyal
C008147,13,7,209.92999999999998,SMB,Organic,1,At Risk
C008148,30,23,689.77,SMB,Organic,0,Loyal
C008149,26,13,389.87,Enterprise,Partner,1,At Risk
C008150,1,11,1429.89,Mid-Market,Organic,1,At Risk
C008151,7,4,519.96,Mid-Market,Partner,1,At Risk
C008152,544,18,1079.82,SMB,Partner,2,Lost
C008153,27,3,389.97,SMB,Partner,1,At Risk
C008154,10,10,299.9,SMB,Paid Ads,1,At Risk
C008155,29,33,989.67,Mid-Market,Organic,0,Loyal
C008156,27,26,779.74,SMB,Organic,0,Loyal
C008157,9,18,1079.82,SMB,Partner,0,Loyal
C008158,18,13,389.87,SMB,Paid Ads,1,At Risk
C008159,2,12,1559.88,SMB,Organic,1,At Risk
C008160,2,32,959.68,Mid-Market,Referral,0,Loyal
C008161,59,8,479.92,SMB,Paid Ads,1,At Risk
C008162,9,31,1859.69,SMB,Referral,0,Loyal
C008163,29,14,839.86,Enterprise,Organic,1,At Risk
C008164,25,29,1739.71,SMB,Partner,0,Loyal
C008165,28,18,2339.82,Enterprise,Referral,0,Loyal
C008166,213,6,179.94,Enterprise,Referral,1,At Risk
C008167,28,17,2209.83,Mid-Market,Organic,0,Loyal
C008168,19,9,269.90999999999997,Mid-Market,Paid Ads,1,At Risk
C008169,385,16,479.84,SMB,Organic,2,Lost
C008170,27,32,4159.68,Mid-Market,Organic,3,Champions
C008171,5,28,1679.72,SMB,Paid Ads,0,Loyal
C008172,5,25,3249.75,SMB,Partner,3,Champions
C008173,17,3,179.97,SMB,Referral,1,At Risk
C008174,8,36,4679.64,SMB,Referral,3,Champions
C008175,7,9,539.91,SMB,Partner,1,At Risk
C008176,19,3,89.97,SMB,Partner,1,At Risk
C008177,23,15,449.84999999999997,Mid-Market,Partner,1,At Risk
C008178,450,4,119.96,SMB,Referral,2,Lost
C008179,39,12,359.88,Mid-Market,Paid Ads,1,At Risk
C008180,819,9,1169.91,SMB,Paid Ads,2,Lost
C008181,15,2,59.98,SMB,Organic,1,At Risk
C008182,214,19,2469.8100000000004,Mid-Market,Paid Ads,0,Loyal
C008183,2,11,659.89,SMB,Organic,1,At Risk
C008184,10,12,719.88,SMB,Partner,1,At Risk
C008185,5,18,539.8199999999999,Enterprise,Paid Ads,0,Loyal
C008186,9,1,59.99,Mid-Market,Paid Ads,1,At Risk
C008187,10,7,419.93,SMB,Partner,1,At Risk
C008188,1,18,539.8199999999999,SMB,Partner,0,Loyal
C008189,15,33,989.67,Enterprise,Referral,0,Loyal
C008190,17,12,719.88,SMB,Paid Ads,1,At Risk
C008191,28,25,1499.75,SMB,Organic,0,Loyal
C008192,46,28,839.7199999999999,SMB,Paid Ads,0,Loyal
C008193,16,19,1139.81,Enterprise,Organic,0,Loyal
C008194,14,31,4029.6900000000005,SMB,Partner,3,Champions
C008195,2,29,869.7099999999999,Mid-Market,Referral,0,Loyal
C008196,10,16,2079.84,Mid-Market,Partner,0,Loyal
C008197,5,25,749.75,SMB,Paid Ads,0,Loyal
C008198,26,33,1979.67,Enterprise,Paid Ads,0,Loyal
C008199,169,11,659.89,SMB,Organic,1,At Risk
C008200,478,10,599.9,SMB,Partner,2,Lost
C008201,5,18,1079.82,SMB,Partner,0,Loyal
C008202,53,5,649.95,SMB,Partner,1,At Risk
C008203,18,10,1299.9,Enterprise,Paid Ads,1,At Risk
C008204,70,17,509.83,SMB,Organic,1,At Risk
C008205,18,20,599.8,Enterprise,Referral,0,Loyal
C008206,246,18,2339.82,SMB,Organic,0,Loyal
C008207,659,9,1169.91,Enterprise,Referral,2,Lost
C008208,13,21,2729.79,SMB,Paid Ads,3,Champions
C008209,2,12,1559.88,Mid-Market,Referral,1,At Risk
C008210,13,2,119.98,SMB,Organic,1,At Risk
C008211,16,15,1949.8500000000001,SMB,Organic,0,Loyal
C008212,435,8,239.92,SMB,Partner,2,Lost
C008213,12,12,719.88,SMB,Organic,1,At Risk
C008214,9,15,1949.8500000000001,SMB,Partner,0,Loyal
C008215,87,10,299.9,SMB,Referral,1,At Risk
C008216,8,24,1439.76,Enterprise,Paid Ads,0,Loyal
C008217,22,1,59.99,SMB,Referral,1,At Risk
C008218,4,23,2989.7700000000004,SMB,Partner,3,Champions
C008219,7,19,2469.8100000000004,SMB,Partner,0,Loyal
C008220,30,4,519.96,Mid-Market,Paid Ads,1,At Risk
C008221,223,6,359.94,SMB,Partner,1,At Risk
C008222,21,1,129.99,Mid-Market,Referral,1,At Risk
C008223,15,9,1169.91,Mid-Market,Referral,1,At Risk
C008224,9,34,1019.66,SMB,Paid Ads,0,Loyal
C008225,27,11,1429.89,SMB,Partner,1,At Risk
C008226,30,10,1299.9,Mid-Market,Paid Ads,1,At Risk
C008227,16,4,519.96,Enterprise,Organic,1,At Risk
C008228,8,2,259.98,Mid-Market,Paid Ads,1,At Risk
C008229,26,30,899.6999999999999,Mid-Market,Paid Ads,0,Loyal
C008230,2,16,2079.84,Mid-Market,Partner,0,Loyal
C008231,20,22,1319.78,Enterprise,Paid Ads,0,Loyal
C008232,25,24,3119.76,SMB,Referral,3,Champions
C008233,19,27,809.7299999999999,SMB,Referral,0,Loyal
C008234,606,10,599.9,SMB,Referral,2,Lost
C008235,12,16,959.84,SMB,Referral,0,Loyal
C008236,5,5,149.95,SMB,Referral,1,At Risk
C008237,27,25,749.75,Enterprise,Paid Ads,0,Loyal
C008238,10,21,2729.79,SMB,Paid Ads,3,Champions
C008239,441,16,959.84,SMB,Partner,2,Lost
C008240,30,12,719.88,SMB,Organic,1,At Risk
C008241,11,18,2339.82,SMB,Paid Ads,0,Loyal
C008242,603,8,1039.92,Mid-Market,Organic,2,Lost
C008243,25,31,929.6899999999999,Enterprise,Organic,0,Loyal
C008244,26,19,2469.8100000000004,SMB,Organic,0,Loyal
C008245,2,29,869.7099999999999,SMB,Partner,0,Loyal
C008246,271,12,359.88,SMB,Referral,1,At Risk
C008247,28,20,2599.8,Mid-Market,Organic,3,Champions
C008248,40,33,4289.67,Mid-Market,Partner,3,Champions
C008249,30,14,419.85999999999996,Mid-Market,Referral,1,At Risk
C008250,25,8,479.92,SMB,Paid Ads,1,At Risk
C008251,7,24,1439.76,SMB,Organic,0,Loyal
C008252,537,12,719.88,SMB,Paid Ads,2,Lost
C008253,4,4,119.96,SMB,Partner,1,At Risk
C008254,18,24,1439.76,Enterprise,Organic,0,Loyal
C008255,1,19,2469.8100000000004,Enterprise,Partner,0,Loyal
C008256,24,32,4159.68,Mid-Market,Partner,3,Champions
C008257,9,28,3639.7200000000003,Enterprise,Referral,3,Champions
C008258,12,25,749.75,Enterprise,Paid Ads,0,Loyal
C008259,16,33,4289.67,SMB,Organic,3,Champions
C008260,240,8,1039.92,SMB,Referral,1,At Risk
C008261,26,34,1019.66,Mid-Market,Paid Ads,0,Loyal
C008262,9,30,1799.7,SMB,Partner,0,Loyal
C008263,15,7,909.9300000000001,Mid-Market,Organic,1,At Risk
C008264,18,20,1199.8,SMB,Paid Ads,0,Loyal
C008265,47,12,359.88,Mid-Market,Partner,1,At Risk
C008266,1,22,2859.78,Mid-Market,Referral,3,Champions
C008267,30,19,569.81,SMB,Referral,0,Loyal
C008268,3,8,479.92,Mid-Market,Referral,1,At Risk
C008269,7,22,1319.78,SMB,Referral,0,Loyal
C008270,18,1,59.99,SMB,Referral,1,At Risk
C008271,46,11,1429.89,SMB,Paid Ads,1,At Risk
C008272,8,4,119.96,SMB,Paid Ads,1,At Risk
C008273,6,30,1799.7,Enterprise,Partner,0,Loyal
C008274,6,30,1799.7,SMB,Referral,0,Loyal
C008275,16,23,1379.77,Enterprise,Referral,0,Loyal
C008276,1,18,1079.82,Enterprise,Paid Ads,0,Loyal
C008277,24,21,629.79,Mid-Market,Referral,0,Loyal
C008278,1,20,1199.8,SMB,Paid Ads,0,Loyal
C008279,57,1,59.99,SMB,Paid Ads,1,At Risk
C008280,21,8,1039.92,SMB,Referral,1,At Risk
C008281,4,1,59.99,SMB,Paid Ads,1,At Risk
C008282,18,16,2079.84,SMB,Partner,0,Loyal
C008283,8,34,1019.66,SMB,Partner,0,Loyal
C008284,20,2,119.98,SMB,Paid Ads,1,At Risk
C008285,28,4,119.96,SMB,Partner,1,At Risk
C008286,2,7,909.9300000000001,Mid-Market,Paid Ads,1,At Risk
C008287,197,16,479.84,SMB,Paid Ads,1,At Risk
C008288,158,5,649.95,Mid-Market,Referral,1,At Risk
C008289,21,3,179.97,SMB,Paid Ads,1,At Risk
C008290,27,16,2079.84,SMB,Referral,0,Loyal
C008291,26,12,719.88,Enterprise,Organic,1,At Risk
C008292,15,10,599.9,Enterprise,Referral,1,At Risk
C008293,8,14,1819.8600000000001,Mid-Market,Paid Ads,0,Loyal
C008294,16,9,269.90999999999997,SMB,Paid Ads,1,At Risk
C008295,13,17,1019.83,Mid-Market,Organic,0,Loyal
C008296,13,15,899.85,SMB,Referral,1,At Risk
C008297,5,29,3769.71,SMB,Organic,3,Champions
C008298,564,5,149.95,SMB,Organic,2,Lost
C008299,13,22,659.78,Mid-Market,Paid Ads,0,Loyal
C008300,4,5,149.95,SMB,Referral,1,At Risk
C008301,8,7,909.9300000000001,Mid-Market,Paid Ads,1,At Risk
C008302,17,20,599.8,SMB,Partner,0,Loyal
C008303,3,7,419.93,Enterprise,Paid Ads,1,At Risk
C008304,407,12,1559.88,SMB,Organic,2,Lost
C008305,16,1,29.99,Enterprise,Partner,1,At Risk
C008306,611,6,179.94,SMB,Paid Ads,2,Lost
C008307,13,14,419.85999999999996,SMB,Paid Ads,1,At Risk
C008308,2,6,179.94,SMB,Partner,1,At Risk
C008309,15,29,869.7099999999999,SMB,Paid Ads,0,Loyal
C008310,42,16,959.84,SMB,Partner,0,Loyal
C008311,18,18,1079.82,Enterprise,Organic,0,Loyal
C008312,687,6,359.94,Enterprise,Paid Ads,2,Lost
C008313,20,35,4549.650000000001,Mid-Market,Referral,3,Champions
C008314,9,17,1019.83,Enterprise,Paid Ads,0,Loyal
C008315,26,9,1169.91,Mid-Market,Organic,1,At Risk
C008316,16,24,719.76,SMB,Organic,0,Loyal
C008317,4,28,3639.7200000000003,Mid-Market,Partner,3,Champions
C008318,25,12,359.88,SMB,Paid Ads,1,At Risk
C008319,25,8,479.92,SMB,Referral,1,At Risk
C008320,10,9,539.91,SMB,Referral,1,At Risk
C008321,6,35,1049.6499999999999,SMB,Referral,0,Loyal
C008322,20,10,299.9,SMB,Partner,1,At Risk
C008323,22,24,3119.76,SMB,Partner,3,Champions
C008324,10,11,659.89,Mid-Market,Referral,1,At Risk
C008325,21,9,269.90999999999997,SMB,Paid Ads,1,At Risk
C008326,2,6,359.94,SMB,Partner,1,At Risk
C008327,3,18,2339.82,Mid-Market,Paid Ads,0,Loyal
C008328,26,24,719.76,SMB,Organic,0,Loyal
C008329,4,20,599.8,Mid-Market,Partner,0,Loyal
C008330,13,34,1019.66,SMB,Partner,0,Loyal
C008331,28,1,59.99,Mid-Market,Partner,1,At Risk
C008332,20,35,4549.650000000001,Enterprise,Paid Ads,3,Champions
C008333,16,13,389.87,Mid-Market,Referral,1,At Risk
C008334,7,27,3509.7300000000005,SMB,Paid Ads,3,Champions
C008335,19,14,419.85999999999996,SMB,Organic,1,At Risk
C008336,9,7,419.93,SMB,Referral,1,At Risk
C008337,20,29,869.7099999999999,SMB,Organic,0,Loyal
C008338,7,32,4159.68,Enterprise,Paid Ads,3,Champions
C008339,16,16,2079.84,Mid-Market,Organic,0,Loyal
C008340,5,25,749.75,Enterprise,Paid Ads,0,Loyal
C008341,17,3,179.97,Mid-Market,Organic,1,At Risk
C008342,510,9,539.91,SMB,Organic,2,Lost
C008343,12,21,2729.79,Enterprise,Paid Ads,3,Champions
C008344,6,35,4549.650000000001,SMB,Partner,3,Champions
C008345,11,14,839.86,SMB,Paid Ads,1,At Risk
C008346,5,7,909.9300000000001,Mid-Market,Referral,1,At Risk
C008347,465,5,299.95,SMB,Partner,2,Lost
C008348,24,2,59.98,Mid-Market,Paid Ads,1,At Risk
C008349,16,27,3509.7300000000005,SMB,Referral,3,Champions
C008350,15,12,719.88,SMB,Partner,1,At Risk
C008351,825,6,779.94,Enterprise,Partner,2,Lost
C008352,28,15,899.85,SMB,Referral,1,At Risk
C008353,10,13,389.87,SMB,Partner,1,At Risk
C008354,561,8,239.92,SMB,Paid Ads,2,Lost
C008355,7,29,869.7099999999999,SMB,Organic,0,Loyal
C008356,29,17,2209.83,Mid-Market,Organic,0,Loyal
C008357,10,7,209.92999999999998,SMB,Referral,1,At Risk
C008358,61,10,1299.9,SMB,Organic,1,At Risk
C008359,2,23,1379.77,Mid-Market,Organic,0,Loyal
C008360,21,9,269.90999999999997,SMB,Paid Ads,1,At Risk
C008361,23,10,599.9,SMB,Referral,1,At Risk
C008362,26,9,539.91,SMB,Referral,1,At Risk
C008363,8,34,4419.66,SMB,Organic,3,Champions
C008364,23,6,779.94,SMB,Paid Ads,1,At Risk
C008365,29,29,1739.71,Mid-Market,Paid Ads,0,Loyal
C008366,22,23,2989.7700000000004,Enterprise,Paid Ads,3,Champions
C008367,28,27,809.7299999999999,SMB,Partner,0,Loyal
C008369,8,8,239.92,SMB,Paid Ads,1,At Risk
C008370,453,9,539.91,SMB,Referral,2,Lost
C008371,18,4,119.96,Mid-Market,Organic,1,At Risk
C008372,23,23,1379.77,Mid-Market,Partner,0,Loyal
C008373,27,12,1559.88,Enterprise,Referral,1,At Risk
C008374,19,21,2729.79,Enterprise,Organic,3,Champions
C008375,15,26,779.74,Enterprise,Organic,0,Loyal
C008376,591,8,239.92,SMB,Paid Ads,2,Lost
C008377,410,9,269.90999999999997,SMB,Referral,2,Lost
C008378,19,4,119.96,SMB,Organic,1,At Risk
C008379,28,34,2039.66,Mid-Market,Referral,0,Loyal
C008380,52,1,59.99,SMB,Partner,1,At Risk
C008381,13,14,839.86,SMB,Organic,1,At Risk
C008382,27,9,269.90999999999997,SMB,Paid Ads,1,At Risk
C008383,34,3,389.97,SMB,Organic,1,At Risk
C008384,12,24,1439.76,Enterprise,Paid Ads,0,Loyal
C008385,30,16,959.84,SMB,Organic,0,Loyal
C008386,3,17,1019.83,Enterprise,Referral,0,Loyal
C008387,17,7,419.93,Mid-Market,Paid Ads,1,At Risk
C008388,12,7,419.93,Enterprise,Paid Ads,1,At Risk
C008389,29,8,479.92,SMB,Partner,1,At Risk
C008390,2,19,569.81,SMB,Paid Ads,0,Loyal
